,Listado de productos Bioequivalentes actualizado al 09 de Octubre de 2015,,,,,,
729,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,PLUSEFEC COMPRIMIDOS RECUBIERTOS 100 mg,F-9434,CHEMOPHARMA S.A.
730,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SELERUP 50 COMPRIMIDOS RECUBIERTOS 50 mg,F-7668,GADOR LTDA.
731,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SEGUREX 50 COMPRIMIDOS RECUBIERTOS 50 mg,F-18830,GADOR LTDA.
732,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg,F-21296,GALENICUM HEALTH CHILE S.p.A.
733,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-21311,GALENICUM HEALTH CHILE S.p.A.
734,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,ALFIN COMPRIMIDOS RECUBIERTOS 50 mg,F-9430,INSTITUTO SANITAS S.A.
735,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,ALFIN COMPRIMIDOS RECUBIERTOS 100 mg,F-9431,INSTITUTO SANITAS S.A.
736,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,DISILDEN COMPRIMIDOS RECUBIERTOS 100 mg,F-17848,INTERPHARMA S.A.
737,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,DISILDEN COMPRIMIDOS RECUBIERTOS 50 mg,F-17847,INTERPHARMA S.A.
738,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,RIPOL COMPRIMIDOS RECUBIERTOS 50 mg,F-11957,LABORATORIO CHILE S.A.
739,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-11960,LABORATORIO CHILE S.A.
740,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,VIGOREX COMPRIMIDOS RECUBIERTOS 100 mg,F-19963,LABORATORIOS EUROMED CHILE S.A.
741,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,DIRTOP COMPRIMIDOS RECUBIERTOS 50 mg,F-19498,MEDIPHARM LTDA.
742,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,ZILFIC COMPRIMIDOS RECUBIERTOS 100 mg,F-13810,MINTLAB CO. S.A.
743,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFIL COMPRIMIDOS RECUBIERTOS 100 mg,F-13809,MINTLAB CO. S.A.
744,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,ZILFIC COMPRIMIDOS RECUBIERTOS 50 mg,F-13716,MINTLAB Co. S.A.
745,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-13715,MINTLAB Co. S.A.
746,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,ENHORA COMPRIMIDOS RECUBIERTOS 100 mg,F-19893,OPKO CHILE S.A.
747,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,ENHORA COMPRIMIDOS RECUBIERTOS 50 mg,F-19894,OPKO CHILE S.A.
748,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,VITALFIL COMPRIMIDOS RECUBIERTOS 50 mg,F-19892,OPKO CHILE S.A.
749,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,VITALFIL COMPRIMIDOS RECUBIERTOS 100 mg,F-19891,OPKO CHILE S.A.
750,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-21867,OPKO CHILE S.A.
751,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,NOVALIF COMPRIMIDOS RECUBIERTOS 50 mg,F-20877,PHARMAVITA S.A.
752,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,NOVALIF COMPRIMIDOS RECUBIERTOS 100 mg,F-20878,PHARMAVITA S.A.
753,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg,F-20550,SANOFI-AVENTIS DE CHILE S.A.
754,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-20551,SANOFI-AVENTIS DE CHILE S.A.
755,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SIAFIL COMPRIMIDOS RECUBIERTOS 100 mg,F-13445,SYNTHON CHILE LTDA.
756,Tratamiento de la Disfunción Eréctil,TADALAFILO,Cialis,Eli Lilly,TADALAFILO COMPRIMIDOS RECUBIERTOS 20 mg,F-22182,LABORATORIOS EUROMED CHILE S.A.
757,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,IMATINIB COMPRIMIDOS RECUBIERTOS 100 mg,F-20779,LABORATORIOS EUROMED CHILE S.A.
758,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,IMATINIB COMPRIMIDOS RECUBIERTOS 400 mg,F-20961,LABORATORIOS EUROMED CHILE S.A.
759,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,ZEITE COMPRIMIDOS RECUBIERTOS 400 mg,F-15844,LABORATORIOS RECALCINE S.A.
760,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,MATINAC COMPRIMIDOS RECUBIERTOS 400 mg,F-17092,PHARMA INVESTI DE CHILE S.A.
761,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,KADIR CÁPSULAS 100 mg,F-20533,SYNTHON CHILE LTDA.
762,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,KADIR COMPRIMIDOS RECUBIERTOS 100 mg,F-20734,SYNTHON CHILE LTDA.
763,Tratamiento de Leucemia,IMATINIB,Glivec,Novartis,KADIR COMPRIMIDOS RECUBIERTOS 400 mg,F-20735,SYNTHON CHILE LTDA.
764,Tratamiento de Parkinson,LEVODOPA+BENSERAZIDA,Madopar,Roche,MADOZIDE 200/50  COMPRIMIDOS,F-20560,LABORATORIO CHILE S.A
765,Tratamiento de Parkinson,PRAMIPEXOL,Sifrol,Boehringer Ingelheim,"PRAMIPEXOL DICLORHIDRATO MONOHIDRATO COMPRIMIDOS 0,25 mg",F-22013,MEDINOVA FARMA LTDA.
766,Tratamiento de Parkinson,PRAMIPEXOL,Sifrol,Boehringer Ingelheim,PRAMIPEXOL DICLORHIDRATO MONOHIDRATO COMPRIMIDOS 1 mg,F-22134,MEDINOVA FARMA LTDA.
767,Tratamiento de Parkinson,PRAMIPEXOL,Sifrol,Boehringer Ingelheim,"PRAMIPEXOL DICLORHIDRATO MONOHIDRATO COMPRIMIDOS 0,25 mg",F-18500,OPKO CHILE S.A.
768,Tratamiento de Parkinson,PRAMIPEXOL,Sifrol,Boehringer Ingelheim,PRAMIPEXOL DICLORHIDRATO MONOHIDRATO COMPRIMIDOS 1 mg,F-18501,OPKO CHILE S.A.
769,Tratamiento de Parkinson,PRAMIPEXOL,Sifrol,Boehringer Ingelheim,"MUVEND COMPRIMIDOS 0,25 mg",F-17685,SYNTHON CHILE LTDA.
770,Tratamiento de Parkinson,PRAMIPEXOL,Sifrol,Boehringer Ingelheim,"MUVEND COMPRIMIDOS 1,0 mg",F-17686,SYNTHON CHILE LTDA.
771,Tratamiento de Parkinson,RASAGILINA,Agilet,Laboratorio Chile,RANGAR COMPRIMIDOS 1 mg,F-20219,ASCEND LABORATORIES SpA
772,Tratamiento de Parkinson,RASAGILINA,Agilet,Laboratorio Chile,PARZET COMPRIMIDOS 1 mg,F-21289,SYNTHON CHILE LTDA.
773,Tratamiento de Trastornos Gastrointestinales,METOCLOPRAMIDA,Hemibe,Laboratorios Rider,METOCLOPRAMIDA CLORHIDRATO COMPRIMIDOS 10 mg,F-3988,LABORATORIO CHILE S.A.
774,Tratamiento de Trastornos Gastrointestinales,METOCLOPRAMIDA,Hemibe,Laboratorios Rider,METOCLOPRAMIDA CLORHIDRATO COMPRIMIDOS 10 mg,F-6559,LABORATORIOS ANDRÓMACO S.A.
775,Tratamiento de Trastornos Gastrointestinales,METOCLOPRAMIDA,Hemibe,Laboratorios Rider,ITAN COMPRIMIDOS 10 mg,F-1163,LABORATORIOS SAVAL S.A.
776,Tratamiento de Ulceras Gastricas y Reflujo Gastroesofágico,ESOMEPRAZOL,Nexium,Astrazeneca,ESOMEPRAZOL COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 40 mg,F-20864,LABORATORIOS EUROMED CHILE S.A.
777,Tratamiento de Ulceras Gastricas y Reflujo Gastroesofágico,FAMOTIDINA,Famox,Aché,FAMOTIDINA COMPRIMIDOS RECUBIERTOS 40 mg,F-18679,OPKO CHILE S.A.
778,Tratamiento de Ulceras Gastricas y Reflujo Gastroesofágico,OMEPRAZOL,"1.- Losec
2.-Zocap","1.- Merck
2.-Novartis",ZOMEPRAL CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTERICO 2O mg (OMEPRAZOL),F-21447,LABORATORIO CHILE S.A.
779,Tratamiento de Ulceras Gastricas y Reflujo Gastroesofágico,OMEPRAZOL,"1.- Losec
2.-Zocap","1.- Merck
2.-Novartis",OMEPRAZOL CAPSULAS CON GRANULOS CON RECUBRIMIENTO ENTERICO,F-21448,LABORATORIO CHILE S.A.
780,Tratamiento de Ulceras Gastricas y Reflujo Gastroesofágico,PANTOPRAZOL,Pantozol,Nycommed Pharma,"PANTOCAL COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO
40 mg",F-20679,LABORATORIOS EUROMED CHILE S.A.
781,tratamiento de VIH/SIDA,ABACAVIR,Ziagen,Glaxosmithkline,MESABEX COMPRIMIDOS RECUBIERTOS 300 mg,F-17883,LABORATORIOS LAFI LTDA.
782,tratamiento de VIH/SIDA,ABACAVIR,Ziagen,Glaxosmithkline,ABACAVIR COMPRIMIDOS RECUBIERTOS 300 mg,F-21021,MASTER CARE S.A.
783,tratamiento de VIH/SIDA,EFAVIRENZ,Stocrin,Merck Sharp & Dohme,EFAVIRENZ COMPRIMIDOS RECUBIERTOS 600 mg,F-20984,LABORATORIO CHILE S.A.
784,tratamiento de VIH/SIDA,EFAVIRENZ,Stocrin,Merck Sharp & Dohme,EFAVIRENZ COMPRIMIDOS RECUBIERTOS 600 mg,F-19736,MASTER CARE S.A.
785,tratamiento de VIH/SIDA,EFAVIRENZ,Stocrin,Merck Sharp & Dohme,RIBOTEX COMPRIMIDOS RECUBIERTOS 600 mg,F-19737,MASTER CARE S.A.
786,tratamiento de VIH/SIDA,EFAVIRENZ,Stocrin,Merck Sharp & Dohme,VOVIRENS COMPRIMIDOS RECUBIERTOS 600 mg,F-18539,OPKO CHILE S.A.
787,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-20667,ASCEND LABORATORIES SpA
788,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,LAMIVUDINA SOLUCIÓN ORAL 50 mg/5 mL,F-21224,INDOPHARMA S.A.
789,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-21238,INDOPHARMA S.A.
790,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,MIXOVIR COMPRIMIDOS RECUBIERTOS 150 mg,F-11807,LABORATORIOS ANDRÓMACO S.A.
791,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-18962,LABORATORIOS ANDRÓMACO S.A.
792,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,XIMAVIR COMPRIMIDOS RECUBIERTOS 150 mg,F-18963,MASTER CARE S.A.
793,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-19082,MASTER CARE S.A.
794,tratamiento de VIH/SIDA,LAMIVUDINA,Epivir 3TC,Glaxosmithkline,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-18240,OPKO CHILE S.A.
795,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,LAMIVUDINA/ZIDOVUDINA 150/300 COMPRIMIDOS RECUBIERTOS,F-21012,INDOPHARMA S.A.
796,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,BIVIR COMPRIMIDOS RECUBIERTOS,F-12502,LABORATORIOS ANDRÓMACO S.A.
797,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,LAMIVUDINA + ZIDOVUDINA 150/300 COMPRIMIDOS RECUBIERTOS,F-18940,LABORATORIOS ANDRÓMACO S.A.
798,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,BIVIR COMPRIMIDOS RECUBIERTOS,F-19081,LABORATORIOS ANDRÓMACO S.A.
799,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,MAXIVIR COMPRIMIDOS RECUBIERTOS,F-18966,MASTER CARE S.A.
800,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,LAMIVUDINA + ZIDOVUDINA COMPRIMIDOS RECUBIERTOS,F-18059,OPKO CHILE S.A.
801,tratamiento de VIH/SIDA,LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline,LAMIVUDINA/ZIDOVUDINA 150/300 COMPRIMIDOS RECUBIERTOS,F-22188,SEVEN PHARMA CHILE S.p.A.
802,tratamiento de VIH/SIDA,NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-21261,INDOPHARMA S.A.
803,tratamiento de VIH/SIDA,NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-16088,LABORATORIOS ANDRÓMACO S.A.
804,tratamiento de VIH/SIDA,NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVAVIR COMPRIMIDOS 200 mg,F-19085,MASTER CARE S.A.
805,tratamiento de VIH/SIDA,NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-19080,MASTER CARE S.A.
806,tratamiento de VIH/SIDA,NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-18330,OPKO CHILE S.A.
807,tratamiento de VIH/SIDA,RITONAVIR+LOPINAVIR,Kaletra,Abbvie,LOPINAVIR / RITONAVIR 200/50 COMPRIMIDOS RECUBIERTOS,F-22199,SEVEN PHARMA CHILE S.p.A.
808,tratamiento de VIH/SIDA,ZIDOVUDINA,Retrovir AZT,Glaxosmithkline,MANTAVIRAL COMPRIMIDOS RECUBIERTOS 300 mg,F-10104,LABORATORIOS ANDRÓMACO S.A.
809,tratamiento de VIH/SIDA,ZIDOVUDINA,Retrovir AZT,Glaxosmithkline,ZIDOVUDINA COMPRIMIDOS RECUBIERTOS 300 mg,F-19060,LABORATORIOS ANDRÓMACO S.A.
810,tratamiento de VIH/SIDA,ZIDOVUDINA,Retrovir AZT,Glaxosmithkline,ZIDOVUDINA COMPRIMIDOS RECUBIERTOS 300 mg,F-19083,MASTER CARE S.A.
811,tratamiento de VIH/SIDA,ZIDOVUDINA,Retrovir AZT,Glaxosmithkline,AZAVIRAL COMPRIMIDOS RECUBIERTOS 300 mg,F-19084,MASTER CARE S.A.
812,tratamiento de VIH/SIDA,ZIDOVUDINA,Retrovir AZT,Glaxosmithkline,ZIDOVUDINA COMPRIMIDOS RECUBIERTOS 300 mg,F-22185,SEVEN PHARMA CHILE S.p.A.
813,Tratamiento en Insuficiencia Renal,SEVELAMER,Renvela,Genzyme,BRATESSE COMPRIMIDOS RECUBIERTOS 800 mg,F-21490,SYNTHON CHILE LTDA.
